node,product_id,seller_id,category,rating,review_count,degree,weighted_degree,max_overlap,mean_jaccard,max_jaccard,clustering_coeff,core_number,pagerank,community_id,community_density,seller_concentration,hazard_code,is_known_eu_sanction,is_true_dangerous,product_hazard_index,risk_tier,anomaly_prediction,is_suspicious,anomaly_score
prod_20000360,20000360,1000469,Phones & Telecommunications,4.89,9,23,23,1,0.0556,0.0769,0.0009,19,0.000178,270,0.1973,0.02,NONE,False,False,0.0901,LOW_RISK,1,False,0.0291
prod_20000068,20000068,1000309,Jewelry & Accessories,4.82,11,39,47,2,0.0595,0.1176,0.001,19,0.000326,730,0.1959,0.013,NONE,False,False,0.1174,LOW_RISK,1,False,0.0291
prod_20002330,20002330,1000230,Tools & Home Improvement,4.3,23,64,67,2,0.0223,0.0667,0.0008,34,0.000377,282,0.013,0.007,NONE,False,False,0.1151,LOW_RISK,1,False,0.0291
prod_20002626,20002626,1000451,Automotive,4.24,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,531,0.0,1.0,NONE,False,False,0.0563,LOW_RISK,1,False,0.0292
prod_20002355,20002355,1000235,Sports & Entertainment,4.24,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,252,0.0,1.0,UNCERTIFIED_MED,True,True,0.235,MODERATE_RISK,1,False,0.0292
prod_20004974,20004974,1000036,Home & Garden,4.24,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,217,0.0,1.0,NONE,False,False,0.0388,LOW_RISK,1,False,0.0292
prod_20000134,20000134,1000263,Home & Garden,5.0,7,15,16,2,0.0653,0.1053,0.0012,15,0.000135,730,0.1959,0.013,NONE,False,False,0.0691,LOW_RISK,1,False,0.0293
prod_20001372,20001372,1000492,Jewelry & Accessories,4.25,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,251,0.0,1.0,NONE,False,False,0.0546,LOW_RISK,1,False,0.0293
prod_20003940,20003940,1000409,Automotive,4.25,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,735,0.0,1.0,UNCERTIFIED_MED,False,True,0.1401,LOW_RISK,1,False,0.0293
prod_20000225,20000225,1000482,Computer & Office,5.0,6,19,19,1,0.0616,0.1111,0.0012,18,0.000156,816,0.1923,0.02,NONE,False,False,0.0786,LOW_RISK,1,False,0.0293
prod_20002935,20002935,1000162,Automotive,4.25,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,407,0.0,1.0,NONE,False,False,0.054,LOW_RISK,1,False,0.0293
prod_20004138,20004138,1000174,Sports & Entertainment,4.25,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,40,0.0,1.0,NONE,False,False,0.0426,LOW_RISK,1,False,0.0293
prod_20003983,20003983,1000379,Consumer Electronics,2.0,3,3,3,1,0.0638,0.0833,0.0,3,5.1e-05,282,0.013,0.007,NONE,False,False,0.0369,LOW_RISK,1,False,0.0293
prod_20004948,20004948,1000093,Sports & Entertainment,4.25,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,125,0.0,1.0,NONE,False,False,0.069,LOW_RISK,1,False,0.0293
prod_20000327,20000327,1000095,Automotive,5.0,10,42,46,2,0.0567,0.1176,0.001,20,0.000312,270,0.1973,0.02,NONE,False,False,0.1224,LOW_RISK,1,False,0.0294
prod_20000080,20000080,1000129,Computer & Office,4.86,7,17,17,1,0.0572,0.0769,0.001,17,0.000139,730,0.1959,0.013,NONE,False,False,0.0667,LOW_RISK,1,False,0.0294
prod_20000508,20000508,1000284,Sports & Entertainment,4.83,6,22,25,2,0.0713,0.1333,0.0014,19,0.00019,673,0.1911,0.02,NONE,False,False,0.0862,LOW_RISK,1,False,0.0295
prod_20000073,20000073,1000268,Computer & Office,4.88,8,20,24,2,0.0712,0.1333,0.0012,17,0.000186,730,0.1959,0.013,NONE,False,False,0.0735,LOW_RISK,1,False,0.0295
prod_20004274,20004274,1000221,Phones & Telecommunications,4.26,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,913,0.0,1.0,NONE,False,False,0.0258,LOW_RISK,1,False,0.0296
prod_20002177,20002177,1000207,Jewelry & Accessories,4.26,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,267,0.0,1.0,NONE,False,False,0.027,LOW_RISK,1,False,0.0296
prod_20001397,20001397,1000113,Computer & Office,4.26,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,56,0.0,1.0,NONE,False,False,0.036,LOW_RISK,1,False,0.0296
prod_20000935,20000935,1000159,Sports & Entertainment,4.26,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,697,0.0,1.0,NONE,False,False,0.0922,LOW_RISK,1,False,0.0296
prod_20003867,20003867,1000056,Home & Garden,4.26,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,337,0.0,1.0,NONE,False,False,0.0465,LOW_RISK,1,False,0.0296
prod_20002523,20002523,1000078,Consumer Electronics,4.26,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,788,0.0,1.0,CHOKE_CHILD,True,True,0.2498,MODERATE_RISK,1,False,0.0296
prod_20000695,20000695,1000198,Sports & Entertainment,5.0,6,16,17,2,0.0694,0.1333,0.0009,14,0.000145,497,0.1926,0.013,NONE,False,False,0.0696,LOW_RISK,1,False,0.0296
prod_20002966,20002966,1000275,Automotive,4.26,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,639,0.0,1.0,NONE,False,False,0.0406,LOW_RISK,1,False,0.0296
prod_20000070,20000070,1000052,Tools & Home Improvement,5.0,6,20,20,1,0.0674,0.0909,0.001,17,0.000161,730,0.1959,0.013,NONE,False,False,0.0799,LOW_RISK,1,False,0.0296
prod_20001470,20001470,1000211,Automotive,4.26,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,373,0.0,1.0,ELEC_SHOCK,False,True,0.1361,LOW_RISK,1,False,0.0296
prod_20002098,20002098,1000142,Consumer Electronics,5.0,1,2,2,1,0.0237,0.0417,0.003,2,4.4e-05,923,0.0278,0.022,NONE,False,False,0.0466,LOW_RISK,1,False,0.0297
prod_20000031,20000031,1000066,Sports & Entertainment,4.92,13,32,37,3,0.0538,0.15,0.0009,19,0.000266,730,0.1959,0.013,NONE,False,False,0.085,LOW_RISK,1,False,0.0297
prod_20002948,20002948,1000421,Tools & Home Improvement,2.67,3,10,10,1,0.0854,0.3333,0.0024,8,0.000101,282,0.013,0.007,NONE,False,False,0.0559,LOW_RISK,1,False,0.0297
prod_20004807,20004807,1000450,Phones & Telecommunications,4.0,1,6,6,1,0.0078,0.0213,0.0056,6,6.1e-05,714,0.0141,0.006,CHEM_TOXIC,False,True,0.1257,LOW_RISK,1,False,0.0298
prod_20000120,20000120,1000332,Tools & Home Improvement,4.93,14,42,49,2,0.0509,0.1176,0.0009,19,0.000343,730,0.1959,0.013,NONE,False,False,0.1119,LOW_RISK,1,False,0.0298
prod_20003612,20003612,1000182,Computer & Office,1.5,2,7,7,1,0.0305,0.0833,0.0038,7,6.6e-05,714,0.0141,0.006,NONE,False,False,0.1492,LOW_RISK,1,False,0.0298
prod_20003428,20003428,1000214,Home & Garden,5.0,1,3,3,1,0.0045,0.0077,0.0056,3,4.8e-05,714,0.0141,0.006,NONE,False,False,0.0507,LOW_RISK,1,False,0.0298
prod_20004992,20004992,1000374,Tools & Home Improvement,4.65,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,361,0.0,1.0,CHOKE_CHILD,False,True,0.0861,LOW_RISK,1,False,0.0299
prod_20003327,20003327,1000089,Automotive,4.65,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,542,0.0,1.0,NONE,False,False,0.0377,LOW_RISK,1,False,0.0299
prod_20004119,20004119,1000040,Home & Garden,4.65,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,832,0.0,1.0,NONE,False,False,0.0509,LOW_RISK,1,False,0.0299
prod_20002891,20002891,1000101,Automotive,4.65,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,196,0.0,1.0,UNCERTIFIED_MED,True,True,0.2444,MODERATE_RISK,1,False,0.0299
prod_20003433,20003433,1000465,Phones & Telecommunications,4.65,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,266,0.0,1.0,NONE,False,False,0.043,LOW_RISK,1,False,0.0299
prod_20002317,20002317,1000062,Automotive,4.65,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,648,0.0,1.0,NONE,False,False,0.0377,LOW_RISK,1,False,0.0299
prod_20000765,20000765,1000474,Sports & Entertainment,4.65,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,169,0.0,1.0,NONE,False,False,0.0468,LOW_RISK,1,False,0.0299
prod_20003815,20003815,1000231,Computer & Office,4.4,20,68,71,3,0.0235,0.05,0.0011,36,0.000411,714,0.0141,0.006,NONE,False,False,0.1132,LOW_RISK,1,False,0.0299
prod_20003332,20003332,1000087,Tools & Home Improvement,4.65,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,451,0.0,1.0,NONE,False,False,0.0491,LOW_RISK,1,False,0.0299
prod_20002593,20002593,1000241,Consumer Electronics,4.65,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,574,0.0,1.0,NONE,False,False,0.0537,LOW_RISK,1,False,0.0299
prod_20003684,20003684,1000287,Home & Garden,4.4,20,56,64,5,0.0212,0.05,0.0015,36,0.000381,282,0.013,0.007,NONE,False,False,0.1128,LOW_RISK,1,False,0.0299
prod_20001515,20001515,1000184,Consumer Electronics,4.65,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,743,0.0,1.0,NONE,False,False,0.0511,LOW_RISK,1,False,0.0299
prod_20004032,20004032,1000340,Phones & Telecommunications,4.65,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,14,0.0,1.0,CHEM_TOXIC,False,True,0.0568,LOW_RISK,1,False,0.0299
prod_20000379,20000379,1000373,Sports & Entertainment,4.91,11,34,40,2,0.0619,0.1538,0.0009,20,0.000282,270,0.1973,0.02,NONE,False,False,0.1149,LOW_RISK,1,False,0.03
prod_20002312,20002312,1000392,Automotive,4.33,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,387,0.0,1.0,CHEM_TOXIC,False,True,0.0523,LOW_RISK,1,False,0.0301
prod_20004480,20004480,1000146,Computer & Office,4.27,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,741,0.0,1.0,UNCERTIFIED_MED,False,True,0.0393,LOW_RISK,1,False,0.0301
prod_20003979,20003979,1000424,Phones & Telecommunications,4.27,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,244,0.0,1.0,NONE,False,False,0.0523,LOW_RISK,1,False,0.0301
prod_20001176,20001176,1000178,Home & Garden,4.27,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,709,0.0,1.0,NONE,False,False,0.037,LOW_RISK,1,False,0.0301
prod_20003237,20003237,1000423,Home & Garden,4.33,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,800,0.0,1.0,NONE,False,False,0.0413,LOW_RISK,1,False,0.0301
prod_20002938,20002938,1000038,Tools & Home Improvement,4.33,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,685,0.0,1.0,NONE,False,False,0.0658,LOW_RISK,1,False,0.0301
prod_20004916,20004916,1000454,Phones & Telecommunications,4.27,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,868,0.0,1.0,NONE,False,False,0.0263,LOW_RISK,1,False,0.0301
prod_20001568,20001568,1000036,Automotive,4.33,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,686,0.0,1.0,NONE,False,False,0.0388,LOW_RISK,1,False,0.0301
prod_20001672,20001672,1000491,Home & Garden,4.33,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,858,0.0,1.0,ELEC_SHOCK,False,True,0.0828,LOW_RISK,1,False,0.0301
prod_20001819,20001819,1000434,Phones & Telecommunications,4.33,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,577,0.0,1.0,NONE,False,False,0.0502,LOW_RISK,1,False,0.0301
prod_20003329,20003329,1000270,Tools & Home Improvement,4.33,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,842,0.0,1.0,NONE,False,False,0.0139,LOW_RISK,1,False,0.0301
prod_20003470,20003470,1000023,Home & Garden,4.27,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,530,0.0,1.0,NONE,False,False,0.0456,LOW_RISK,1,False,0.0301
prod_20001880,20001880,1000272,Automotive,4.27,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,406,0.0,1.0,NONE,False,False,0.0267,LOW_RISK,1,False,0.0301
prod_20002396,20002396,1000248,Sports & Entertainment,4.33,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,360,0.0,1.0,NONE,False,False,0.0417,LOW_RISK,1,False,0.0301
prod_20002405,20002405,1000461,Sports & Entertainment,4.33,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,466,0.0,1.0,CHEM_TOXIC,True,True,0.2721,MODERATE_RISK,1,False,0.0301
prod_20000280,20000280,1000446,Consumer Electronics,4.69,13,34,36,2,0.0474,0.08,0.0008,20,0.000266,816,0.1923,0.02,NONE,False,False,0.0841,LOW_RISK,1,False,0.0302
prod_20001920,20001920,1000027,Tools & Home Improvement,5.0,1,7,7,1,0.0544,0.1667,0.0043,7,6.7e-05,923,0.0278,0.022,NONE,False,False,0.0594,LOW_RISK,1,False,0.0303
prod_20000142,20000142,1000325,Sports & Entertainment,5.0,7,23,23,1,0.0585,0.0769,0.0011,19,0.000177,730,0.1959,0.013,NONE,False,False,0.0635,LOW_RISK,1,False,0.0304
prod_20000342,20000342,1000479,Home & Garden,4.8,10,42,44,2,0.0537,0.087,0.001,20,0.0003,270,0.1973,0.02,NONE,False,False,0.1208,LOW_RISK,1,False,0.0304
prod_20000404,20000404,1000266,Home & Garden,4.71,7,18,20,2,0.0688,0.1111,0.001,17,0.000157,270,0.1973,0.02,NONE,False,False,0.0863,LOW_RISK,1,False,0.0304
prod_20004378,20004378,1000087,Jewelry & Accessories,4.11,19,60,67,3,0.0223,0.0526,0.0014,38,0.000375,282,0.013,0.007,NONE,False,False,0.1093,LOW_RISK,1,False,0.0305
prod_20000599,20000599,1000071,Computer & Office,4.86,7,22,22,1,0.0589,0.0833,0.0012,19,0.000171,673,0.1911,0.02,NONE,False,False,0.0778,LOW_RISK,1,False,0.0305
prod_20000495,20000495,1000251,Home & Garden,4.75,12,35,44,2,0.0586,0.1053,0.0012,19,0.000307,673,0.1911,0.02,NONE,False,False,0.1031,LOW_RISK,1,False,0.0305
prod_20000689,20000689,1000200,Automotive,5.0,8,16,19,2,0.067,0.1429,0.0013,16,0.000152,497,0.1926,0.013,NONE,False,False,0.0529,LOW_RISK,1,False,0.0305
prod_20000263,20000263,1000197,Jewelry & Accessories,5.0,11,24,29,3,0.0612,0.125,0.0009,19,0.000223,816,0.1923,0.02,NONE,False,False,0.0788,LOW_RISK,1,False,0.0305
prod_20000647,20000647,1000253,Automotive,5.0,6,17,17,1,0.0634,0.1,0.0011,16,0.000142,497,0.1926,0.013,NONE,False,False,0.0696,LOW_RISK,1,False,0.0306
prod_20000197,20000197,1000495,Tools & Home Improvement,5.0,6,23,23,1,0.067,0.1,0.0009,19,0.000183,816,0.1923,0.02,NONE,False,False,0.1466,LOW_RISK,1,False,0.0307
prod_20004537,20004537,1000192,Jewelry & Accessories,1.0,1,3,3,1,0.0369,0.0909,0.0033,3,5e-05,282,0.013,0.007,NONE,False,False,0.052,LOW_RISK,1,False,0.0307
prod_20001070,20001070,1000053,Sports & Entertainment,4.5,2,8,8,1,0.1015,0.5,0.0026,7,8e-05,282,0.013,0.007,NONE,False,False,0.0966,LOW_RISK,1,False,0.0307
prod_20001202,20001202,1000208,Sports & Entertainment,4.0,2,6,6,1,0.1032,0.3333,0.0023,6,6.7e-05,923,0.0278,0.022,NONE,False,False,0.046,LOW_RISK,1,False,0.0307
prod_20000505,20000505,1000184,Automotive,4.86,7,21,21,1,0.06,0.0714,0.0011,19,0.000166,673,0.1911,0.02,NONE,False,False,0.0755,LOW_RISK,1,False,0.0307
prod_20000664,20000664,1000244,Phones & Telecommunications,4.75,12,34,40,3,0.0545,0.125,0.0011,19,0.000285,497,0.1926,0.013,NONE,False,False,0.0833,LOW_RISK,1,False,0.0307
prod_20003473,20003473,1000447,Consumer Electronics,4.28,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,826,0.0,1.0,NONE,False,False,0.0553,LOW_RISK,1,False,0.0308
prod_20002875,20002875,1000354,Tools & Home Improvement,4.28,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,722,0.0,1.0,NONE,False,False,0.0372,LOW_RISK,1,False,0.0308
prod_20004370,20004370,1000120,Tools & Home Improvement,4.28,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,141,0.0,1.0,NONE,False,False,0.0429,LOW_RISK,1,False,0.0308
prod_20003007,20003007,1000357,Consumer Electronics,4.0,1,1,1,1,0.0035,0.0035,0.0,1,4e-05,282,0.013,0.007,NONE,False,False,0.0506,LOW_RISK,1,False,0.0308
prod_20002012,20002012,1000322,Tools & Home Improvement,4.28,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,882,0.0,1.0,NONE,False,False,0.0528,LOW_RISK,1,False,0.0308
prod_20003560,20003560,1000235,Computer & Office,4.28,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,543,0.0,1.0,NONE,False,False,0.0969,LOW_RISK,1,False,0.0308
prod_20004289,20004289,1000194,Home & Garden,4.28,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,353,0.0,1.0,UNCERTIFIED_MED,False,True,0.0643,LOW_RISK,1,False,0.0308
prod_20003689,20003689,1000405,Sports & Entertainment,4.28,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,261,0.0,1.0,NONE,False,False,0.054,LOW_RISK,1,False,0.0308
prod_20001602,20001602,1000088,Jewelry & Accessories,4.28,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,92,0.0,1.0,NONE,False,False,0.0286,LOW_RISK,1,False,0.0308
prod_20004918,20004918,1000373,Automotive,4.28,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,225,0.0,1.0,NONE,False,False,0.0524,LOW_RISK,1,False,0.0308
prod_20004882,20004882,1000331,Tools & Home Improvement,4.28,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,10,0.0,1.0,NONE,False,False,0.0515,LOW_RISK,1,False,0.0308
prod_20001753,20001753,1000471,Phones & Telecommunications,4.64,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,305,0.0,1.0,NONE,False,False,0.106,LOW_RISK,1,False,0.0309
prod_20002015,20002015,1000098,Consumer Electronics,4.3,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,602,0.0,1.0,NONE,False,False,0.0472,LOW_RISK,1,False,0.0309
prod_20003218,20003218,1000188,Computer & Office,4.31,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,661,0.0,1.0,NONE,False,False,0.0434,LOW_RISK,1,False,0.0309
prod_20002884,20002884,1000192,Home & Garden,3.93,14,44,52,5,0.031,0.0667,0.0013,29,0.000289,501,0.0146,0.015,NONE,False,False,0.0971,LOW_RISK,1,False,0.0309
prod_20000861,20000861,1000424,Jewelry & Accessories,4.31,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,191,0.0,1.0,NONE,False,False,0.0523,LOW_RISK,1,False,0.0309
prod_20002976,20002976,1000087,Phones & Telecommunications,4.31,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,640,0.0,1.0,NONE,False,False,0.0491,LOW_RISK,1,False,0.0309
prod_20001414,20001414,1000230,Computer & Office,4.3,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,562,0.0,1.0,NONE,False,False,0.0442,LOW_RISK,1,False,0.0309
prod_20003013,20003013,1000039,Phones & Telecommunications,4.31,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,262,0.0,1.0,NONE,False,False,0.0555,LOW_RISK,1,False,0.0309
prod_20001828,20001828,1000058,Consumer Electronics,4.3,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,109,0.0,1.0,NONE,False,False,0.056,LOW_RISK,1,False,0.0309
prod_20002830,20002830,1000469,Home & Garden,4.3,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,53,0.0,1.0,NONE,False,False,0.0594,LOW_RISK,1,False,0.0309
prod_20000871,20000871,1000084,Sports & Entertainment,4.3,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,274,0.0,1.0,UNCERTIFIED_MED,False,True,0.1117,LOW_RISK,1,False,0.0309
prod_20001348,20001348,1000493,Consumer Electronics,4.31,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,643,0.0,1.0,NONE,False,False,0.0398,LOW_RISK,1,False,0.0309
prod_20004132,20004132,1000105,Sports & Entertainment,4.64,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,49,0.0,1.0,NONE,False,False,0.0536,LOW_RISK,1,False,0.0309
prod_20000777,20000777,1000427,Tools & Home Improvement,4.3,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,202,0.0,1.0,NONE,False,False,0.0399,LOW_RISK,1,False,0.0309
prod_20002356,20002356,1000263,Sports & Entertainment,1.0,1,4,4,1,0.0323,0.0909,0.0035,4,5.3e-05,714,0.0141,0.006,NONE,False,False,0.0541,LOW_RISK,1,False,0.0309
prod_20001894,20001894,1000195,Sports & Entertainment,4.64,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,513,0.0,1.0,NONE,False,False,0.0327,LOW_RISK,1,False,0.0309
prod_20001751,20001751,1000074,Consumer Electronics,4.31,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,631,0.0,1.0,NONE,False,False,0.0566,LOW_RISK,1,False,0.0309
prod_20001860,20001860,1000284,Phones & Telecommunications,4.64,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,472,0.0,1.0,NONE,False,False,0.0523,LOW_RISK,1,False,0.0309
prod_20001911,20001911,1000474,Tools & Home Improvement,4.64,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,417,0.0,1.0,NONE,False,False,0.0468,LOW_RISK,1,False,0.0309
prod_20002665,20002665,1000205,Automotive,4.3,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,581,0.0,1.0,NONE,False,False,0.0542,LOW_RISK,1,False,0.0309
prod_20000952,20000952,1000105,Automotive,4.64,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,137,0.0,1.0,NONE,False,False,0.0536,LOW_RISK,1,False,0.0309
prod_20001083,20001083,1000177,Sports & Entertainment,4.64,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,598,0.0,1.0,NONE,False,False,0.0345,LOW_RISK,1,False,0.0309
prod_20004689,20004689,1000204,Jewelry & Accessories,4.31,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,91,0.0,1.0,CHOKE_CHILD,False,True,0.1235,LOW_RISK,1,False,0.0309
prod_20000848,20000848,1000072,Tools & Home Improvement,4.64,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,286,0.0,1.0,UNCERTIFIED_MED,True,True,0.2667,MODERATE_RISK,1,False,0.0309
prod_20003938,20003938,1000285,Computer & Office,4.31,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,298,0.0,1.0,NONE,False,False,0.1032,LOW_RISK,1,False,0.0309
prod_20001861,20001861,1000272,Jewelry & Accessories,4.31,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,17,0.0,1.0,NONE,False,False,0.0267,LOW_RISK,1,False,0.0309
prod_20001024,20001024,1000011,Computer & Office,4.64,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,733,0.0,1.0,ELEC_SHOCK,False,True,0.0734,LOW_RISK,1,False,0.0309
prod_20003348,20003348,1000324,Phones & Telecommunications,4.3,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,16,0.0,1.0,NONE,False,False,0.0492,LOW_RISK,1,False,0.0309
prod_20000415,20000415,1000468,Consumer Electronics,5.0,7,28,29,2,0.0651,0.1538,0.001,20,0.000213,270,0.1973,0.02,NONE,False,False,0.0991,LOW_RISK,1,False,0.031
prod_20003730,20003730,1000087,Sports & Entertainment,4.0,1,3,3,1,0.1214,0.3333,0.004,3,5.1e-05,501,0.0146,0.015,NONE,False,False,0.0526,LOW_RISK,1,False,0.031
prod_20004078,20004078,1000467,Consumer Electronics,4.4,20,57,67,6,0.0241,0.05,0.0013,32,0.000366,714,0.0141,0.006,NONE,False,False,0.1094,LOW_RISK,1,False,0.031
prod_20003892,20003892,1000177,Automotive,4.66,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,351,0.0,1.0,NONE,False,False,0.0345,LOW_RISK,1,False,0.0311
prod_20002388,20002388,1000210,Tools & Home Improvement,4.66,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,430,0.0,1.0,NONE,False,False,0.0503,LOW_RISK,1,False,0.0311
prod_20001047,20001047,1000120,Consumer Electronics,4.66,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,329,0.0,1.0,NONE,False,False,0.0429,LOW_RISK,1,False,0.0311
prod_20003076,20003076,1000192,Home & Garden,5.0,1,2,2,1,0.0708,0.125,0.003,2,4.6e-05,923,0.0278,0.022,NONE,False,False,0.0505,LOW_RISK,1,False,0.0311
prod_20001364,20001364,1000002,Automotive,4.66,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,806,0.0,1.0,ELEC_SHOCK,False,True,0.1166,LOW_RISK,1,False,0.0311
prod_20002303,20002303,1000053,Sports & Entertainment,4.66,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,1,0.0,1.0,NONE,False,False,0.088,LOW_RISK,1,False,0.0311
prod_20001553,20001553,1000049,Phones & Telecommunications,4.66,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,234,0.0,1.0,NONE,False,False,0.049,LOW_RISK,1,False,0.0311
prod_20001590,20001590,1000069,Automotive,4.66,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,236,0.0,1.0,NONE,False,False,0.04,LOW_RISK,1,False,0.0311
prod_20001652,20001652,1000198,Automotive,4.63,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,168,0.0,1.0,NONE,False,False,0.054,LOW_RISK,1,False,0.0312
prod_20003200,20003200,1000108,Computer & Office,4.63,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,323,0.0,1.0,NONE,False,False,0.0507,LOW_RISK,1,False,0.0312
prod_20000387,20000387,1000237,Sports & Entertainment,5.0,8,27,31,2,0.0694,0.125,0.001,20,0.000226,270,0.1973,0.02,ELEC_SHOCK,False,True,0.0855,LOW_RISK,1,False,0.0312
prod_20004059,20004059,1000460,Computer & Office,4.63,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,118,0.0,1.0,NONE,False,False,0.0376,LOW_RISK,1,False,0.0312
prod_20004811,20004811,1000045,Jewelry & Accessories,4.63,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,672,0.0,1.0,NONE,False,False,0.0225,LOW_RISK,1,False,0.0312
prod_20001895,20001895,1000108,Computer & Office,4.63,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,357,0.0,1.0,NONE,False,False,0.0507,LOW_RISK,1,False,0.0312
prod_20000911,20000911,1000234,Consumer Electronics,4.63,0,0,0,0,0.0,0.0,0.0,0,3.6e-05,420,0.0,1.0,NONE,False,False,0.0416,LOW_RISK,1,False,0.0312
prod_20003286,20003286,1000494,Phones & Telecommunications,5.0,2,3,3,1,0.1415,0.3333,0.001,3,5.3e-05,282,0.013,0.007,NONE,False,False,0.0541,LOW_RISK,1,False,0.0312
prod_20000293,20000293,1000166,Jewelry & Accessories,4.62,8,28,29,2,0.0614,0.1538,0.001,20,0.000219,816,0.1923,0.02,NONE,False,False,0.0826,LOW_RISK,1,False,0.0313
prod_20003336,20003336,1000004,Computer & Office,4.42,19,39,50,6,0.019,0.0476,0.0022,32,0.000261,714,0.0141,0.006,NONE,False,False,0.1274,LOW_RISK,1,False,0.0313
